,tweet_id,sentiment,author,content
359,1957047408,neutral,kbeilz,becs yeah plu 's littl far walk pinocchio 's sush
360,1957047569,worry,kilrturkey,i 'm feel press head alway kick nast headach i 'm look forward
361,1957047571,sadness,marissazaguirre,tayl swift joe jon look reall good toge i 'm kind sad brok
362,1957047787,worry,CherTwinkles,i 'm suppo turn sent outlin research pap within hour onlin neck hurt
363,1957047828,worry,5Neezy,lad across way miscarry say pray
364,1957048027,sadness,imsoapee,god i want sleep
365,1957048703,hate,JBMareMareJB,ksutt11 ohhhh thunderstorm ... boo alway mak pow go
366,1957048870,worry,jmil1733,i feel defl no dogg
367,1957049167,sadness,theangelicsin,found book start real paper-bound journ tonight hav annoy zit lip mak look lik i herp
368,1957050633,hate,STAR13R,rat rock nashvil tonite..on thing suck no ent lik in the 80 's they stil hav a fun show pearc ha that hot bad boy look
369,1957050684,worry,Suemagoo01,feel bad got bad new mum
370,1957050747,sadness,Nick_Myndflip,realblackwidow but i dun wan na
371,1957050890,sadness,queenbmakeup,imjustlalayon damn girl i 'm ya got ta let know i get kit toge amp i got fly an next weekend i quot m down
372,1957051517,sadness,sloanquigley,justinodom dbl booooooo sick flippin blow ... bahah kno dont man friend eith feel lam hah
373,1957052167,neutral,Fluffy_Cupycake,brettyrock that think tim 's gon na 1
374,1957052211,neutral,echothirteen,peep stil fun tim got ta sleep tho work a.m som cool hot chick but non cool ____________ miss
375,1957052409,worry,divya084,n't feel lik work i think i tweet oft
376,1957052932,sadness,shaghayeghhh,feel sick stomach idkk whyy
377,1957053170,worry,Tania_Satine,viner ... nim spec sau prob un alt weekend pierdut ...
378,1957053247,neutral,Roblex,count hour lost sunshin weekend
379,1957053338,surprise,savindotme,justintevy dud saw sf pic look lik min exc prett kick ass n't see sun tho
380,1957053409,relief,gangstamittens,hom saf ... hungr
381,1957053566,sadness,Anime81,hello_jodi um i thrown jarewolf 's van yesterday tak er
382,1957055178,worry,dolphin8772,got fin tabl ... .went third do n't think i 'll get fre seat
383,1957055396,neutral,girlyghost,good morn work morn gut lol nevermind
384,1957055530,hate,TK04,i work morn friend get part ... ..stupid bberr lit flash red i mess
385,1957055981,happiness,montanaspeaks,fb bor wan na sing right now.. *-*
386,1957056027,sadness,joslinjewels,judyrey the link n't work
387,1957056041,neutral,AmyJade,deedubau hahah i n't know anyon any exceiv pow lol ... i liv bubbl
388,1957056896,worry,cadences,the humpalow um ya i think ... cel die
389,1957057026,worry,omaroonie,last day work ... sick bon
390,1957057469,worry,ohsht,feel lik i 'm hou arrest
391,1957057586,neutral,m_y16,"lov lik war ,easi begin hard end..fiuuhh ..."
392,1957058130,surprise,iamQuest,heavenjon ur suppo bk tho
393,1957058219,worry,ecctv,cosmiclagoon did know short shel crab us beach due beach comb it sad
394,1957058436,surprise,Miiiiich,oh night night
395,1957058504,happiness,neovile,celldwel must ... ... new mus ... i wo n't sleep giv us chapt 1 ... i might die first though ... hurr
396,1957059348,sadness,chubbbie,stupid toooo hurt
397,1957059587,love,Pretty_Edgie,neyooffic lov song quot toge quot 's quot quot song ... wel think 's stil
398,1957059671,neutral,D_MiKeY,read to go school
399,1957059917,sadness,MelissaWOOF,turnitgrey comput brok i brok laptop i us phon ahh stil cau fuck ord
400,1957060283,neutral,mizzlizwhizz,richard_g it 's good n't our holiday chalet sight look v simil on go hom today
401,1957060439,worry,Aeonflux21,it 's sad econom just heard ano friend los job sad but remind ...
402,1957061418,worry,ashleeadams,jarekpast i 'm start feel reall panick anxiou some bad hap co seem lik 's ag
403,1957061527,worry,morganis_21,dog ran awayyy
404,1957061884,hate,caitimac,all_is_one84 thos suck bad
405,1957062262,worry,Flergs,i 'm back top mol extract swol fac numb but toothach sinu pain
406,1957062621,relief,antonywu,fin 8 hour tex lif ins ce tonight 22 hour go
407,1957062676,worry,iamsarahkelley,anyon know good rap song nee mak rap/fun cd ide helllllppp
408,1957062698,love,ShirleyValverde,i want go peru sum ahhhhhhh hop yesyesy i miss
409,1957062783,empty,moikusmanruzuar,exortabreedol hap maid quit ...
410,1957062827,sadness,SamG2020,i 'm awak anybod el awak wish i liv us sint fun hap i 'm asleep
411,1957063783,hate,Craz_Monkay21,at charl 's pow lol damn savemart lost pow could buy beer
412,1957063845,sadness,nadanada,penguin_j heeh lov tir
413,1957064177,worry,q_ueenie,mobl phon ref charg eith batter brok chargerr booooo
414,1957064253,worry,katiebisson,kirsten613 oh wish would get sign some send let cal meet some
415,1957064566,worry,Monica2112,kimberly625 hmmm i thought u sleep too bad i ca n't see video tomorrow night
416,1957064575,sadness,barbieprincess,morn everyon sorr go earl last night bad new felt tot crap today new day
417,1957064578,empty,samantha_x,went beach start rain
418,1957064908,sadness,Sh33na_C,i wish par put chin school i young then 'll much easy get job ...
419,1957065570,relief,davidbarrett1,anthonyluc iainfunnel yeah phys mov app 'll report directl mr. hayward ...
420,1957065963,neutral,sloanquigley,nayryelgiuq airport didnt show tonight homo
421,1957066120,worry,bozackula,charloro jealou look lik schindler 's list toronto
422,1957066701,enthusiasm,FinIsKing,i want ano tat
423,1957067386,neutral,maneeraj,avalonabsin com but erock left bah d
424,1957067779,enthusiasm,Maureen12683,so i nee mak lot money tomorrow
425,1957067988,sadness,whaaalian,joiskol room mak sad
426,1957068229,worry,the1germ,nearl fel asleep jolt bed mass pan attack i 'm sur i sleep
427,1957068585,neutral,20K_MILLIONAIRE,gay mad 200 tonight
428,1957068880,sadness,GarageGlamorous,cocktailch oh f*ck i complet forgot thirst thursday oh gag suck
429,1957069453,sadness,charubhashini,on peopl wrong world blam peopl gre world liv shit
430,1957070273,surprise,courtneyyy3,mandyalwaysknw nop sleep cuz liv east coast
431,1957070484,neutral,harempriestess,dravenreborn i bet cool sr huh it 's i n't stop swe sint noon dad i pack
432,1957070534,sadness,jjae725,meljachin eww dislik
433,1957070786,worry,Jaydeyn,tact mistak go cit librar buy milk who knew ouch ouch ouch mayb good thing i n't tri un
434,1957070871,neutral,Bre_Baby,decid 2 tran frm relax 2 nat hair wish whol head look lik root ag inst grat ...
435,1957071331,sadness,only1lucylocket,suzydunkley sorr bout cat
436,1957071583,neutral,maica888,nee increa salar http //plurk.com/p/wxluu
437,1957072308,worry,heyisabelle_,stomach feel lik 's touch ground..i 'm so ful
438,1957072400,love,kaboyd5,pug wok incr sleep
439,1957072637,love,destinyhope92,ddlovato wait hear new alb sur amazing.pleas replay lov much
440,1957072682,worry,anticlothes,sooo much work littl tim
441,1957072896,sadness,Jsskkaa,miss iron chef
442,1957073073,sadness,iRoy,thevowel ds vert suck
443,1957073201,sadness,Katja112,bad day
444,1957073668,enthusiasm,kort030,lilxamyx08 know ridic nev got hang lov chicago want go shop ... trip sound lik fun
445,1957073753,hate,imayami,hat net ayaw bumuk ng twit http //plurk.com/p/wxlx
446,1957073984,worry,GravesNovels,ugh internet
447,1957074101,surprise,Ms_MaryJane,omg didnt tweet much today ... *sadness*
448,1957074214,worry,nurulz,feel gidd wan na go hom
449,1957074267,neutral,NACYBUL,week wasnt without adam lambert perform
450,1957074812,neutral,joslinjewels,rockingjud the link n't work
451,1957074977,worry,thewebguyuk,up pack it last day you camp
452,1957075035,neutral,chowcassendra,gossip girl when ar you com back chaceeeeeee..
453,1957075180,neutral,SoundExecution,smh hiphop nurser rhym
454,1957075229,worry,Chassidy72,somebod plea sav pol bear
455,1957075268,happiness,mrs_mcsupergirl,pandamayhem noooooooooooo look lot pict lol lol
456,1957075370,surprise,inimeg,crazyballerin not reall sleep ... bor right word ... much work
457,1957075457,worry,ljslover,it com at 16yo friend i 've rec gain ton weight he n't know
458,1957075557,worry,Dreamofdragons,guess im stay hom tonight ... movie-
459,1957076048,sadness,hakeem,went cd stor search cd but
460,1957076214,worry,passionsista,buzzedit remind weath mon ago horr i hop wel hug
461,1957076433,sadness,sayble,i miss mom.. quot may angel lead quot
462,1957076450,love,brockm,'s reall android twit ap tweet 's calibr
463,1957076577,hate,benfulghum,jacksonvil beach walk cold ass wat work morn il lt '- gt
464,1957077528,neutral,KhoreoKat,taylor_d no 's ...
465,1957077552,sadness,krzy415,chocolov feel way ever day
466,1957077564,sadness,M_R_Barlow,ca n't sleep suck the on day sleep get go shop mom ugh
467,1957077934,neutral,MunjknMoe,crunchmonkey78 wel got hom til tmw 530p comcast right didnt miss
468,1957078157,sadness,LoveRichele,sleppytim reall miss godfa right lov wayn
469,1957078740,sadness,KayLove254,so headach right suck
470,1957079130,worry,AmGies,jaydz hop ya sleepin wel guy stil
471,1957079355,fun,drugunter,fin ... 'm col draw com
472,1957079403,sadness,XonneL,jwray12 lak bab lak i 'll miss gam tmwr i work 'll keep post plea
473,1957079496,sadness,joanneliyeng,comfort food day pan mee though didnt tast good..
474,1957079533,worry,hot_firekitty,damn drunk hot suck
475,1957079568,sadness,moniquemiranda,miss bab
476,1957079622,worry,KevinAbbeyTech,sleep paperwork
477,1957079972,worry,mauramora,show ice-cold wat swe mean on thing i 'm sick
478,1957080150,worry,drdre07,midnight cry.. wish person i want want right
479,1957080521,neutral,KiraTalise,mousebud i'ma nee follow real quick cau i ca n't dm
480,1957080579,sadness,btiggs,i 'm poorl ca n't sleep
481,1957080963,worry,violetscream,went pol class feel disco i hopeless con dant sex mov spread leg
482,1957081280,worry,Toxiferous,roasterboy and poor unfortun soul n't appear pant ... http //blip.fm/~78qvz
483,1957081795,worry,katcal,damohopo stephanieel if i told oft i wash hair would nev speak
484,1957082086,worry,drinkupgorgeous,look lik ano sleepless night ded homework sorr adv ms. chapm
485,1957082503,worry,teenicky,jessicadunt http //twitpic.com/662vk whi do u lot mock me
486,1957082536,worry,soulpoet101,didnt say goodnight
487,1957082538,hate,sin__,abguerraart i puss damnit send e-mail right btw
488,1957082926,sadness,ScottFerrante,work tom
489,1957082939,neutral,dansterdavid,in hongkong intern airport ha wait 3-4 hour next flight cebu
490,1957083056,neutral,Rmgrooms,ca n't sleep noth tv
491,1957083084,love,synerje,the pic i upload bab pic cat miss adult prett littl kitt batt kit heav
492,1957083230,neutral,endlessblush,kalliet oh ... 've supersee good enough
493,1957083616,sadness,Mayceej,today say goodby second good friend week dmp least sun shin i 'm defin not work pm
494,1957083641,anger,elDi_irk,fuckin 'm transtelecom
495,1957083786,boredom,munkeysmomma,reall reall bor ... i guess i go bed
496,1957083910,worry,goyuuki,syo_of_the_dead i met stranger 10 min ago he stalk stor
497,1957084165,surprise,FreeBleuDaVinci,modelthean tee beefin ... .what u suppo leavin
498,1957084166,sadness,SteeleKarma,sometim thing say hurt on lov unint and nev ev tak back fix
499,1957084446,sadness,megan901,nickkk_ suck
500,1957084552,neutral,Mari8275,dorkydeann iii know mean
501,1957084638,sadness,Sweta,hav fev dont feel work
502,1957084742,worry,dsd721,tak hor pil hop i get sleep tonight
503,1957084935,neutral,saurabh,busygod pgpm stud i pgpm stud 4 year back i wish i could stay on
504,1957084945,sadness,TinaBinaTooReal,miss meldibia ... 6 day ca n't pass quick enough
505,1957085151,hate,josh_kim,juliaiiivir hey that 's school i hat plac
506,1957085211,sadness,d3signar,work hom today back kil doct physio lat today
507,1957085406,neutral,chaitanyak,back work.. distractions..
508,1957086137,happiness,destinyhope92,ddlovato dem say hi enough replay plea lov much
509,1957086150,neutral,veedigga,awwww nev not http //bit.ly/rconp
510,1957086168,neutral,lpstewie,heavyhart suck wel stat start tomorrow im headin 2 bed nitey nit
511,1957086444,worry,steveapple,look lik 's go nic work today annoy i cho
512,1957086920,neutral,TartyTart,mygoldmask guy keep set list i forgot ask on xx
513,1957087043,neutral,elver,first impress silverlight sadl bas i saw today 's quit problem
514,1957087059,worry,AbiCorker,desperatl hop dad tak vaness 's gam
515,1957087780,worry,imma_winner_bby,pb_and_jay hi fuck job
516,1957087793,sadness,Quastbabynumbr5,miss deepl
517,1957088016,neutral,hiimmjramos,tim go bed get go work
518,1957088179,happiness,Halo3Junkie,mrssunshine96 big vaness go 3 septemb go fast hard cuz im workin much i miss alot
519,1957088224,sadness,shen_nanigans,ravel sniff sniff tak car ravel hop 'll chat soon in mean tim i 'll hell miss
520,1957088340,neutral,pezz361356,miss_cheryl luck i want teleport
521,1957088574,worry,Chassidy7,somebod plea sav pol bear
522,1957088900,worry,TriciaRuiiiz,my nos runn head pound tee hurt lik bitch man i feel aw
523,1957089208,sadness,Dannnielleuhh,i n't want leave..
524,1957089386,relief,DjLiTeEyEz,headin hom ... refresh mind soul just lil bit ... bac realit
525,1957089465,happiness,allanmoran,good lord seen ag work upcom op day money jam
526,1957089708,empty,Jayisfly,wut
527,1957089935,anger,umi78,work but 's fridaaaayyyyy
528,1957090025,worry,kathleenkane,at grov 'drag me hel i hop n't suck
529,1957090285,worry,ily_cutebutt,nolaevol feel lik shit say happ bel birfdayy.. 'm mon lat
530,1957090408,sadness,divinedreams4me,kaliyahpjon lmao ... that sad kind disco 4rom goin shit 's wack
531,1957090493,surprise,FeistyRedheadHB,got hom work 9:45 just fin cle now i nee eat din n't know i want ugh ... oh wel might eat
532,1957090496,sadness,BossTycoonLZ,willynorthpol i wish i
533,1957090643,sadness,synerje,i miss littl batt 3 mon old got sick alway fun ful lif lt 3 ev end ...
534,1957091075,neutral,mmodi93,fc fin 's tim hat keep hap
535,1957091147,neutral,lilmissmelz84,sery bor without anyon talk ... tir enough sleep
536,1957091327,sadness,WeeWifie1981,morn i hat morn so off
537,1957091357,neutral,hobosexual,keyt stil giv comput break omg
538,1957091372,sadness,ambieshell,bed bed bed samuelasand nev answ text anym i thought day sent on nev heard back sad day
539,1957091954,neutral,hommieJ,u
540,1957092017,sadness,Tinatru,brianshead waah we 're long peep
541,1957092623,sadness,drewcuano,angelica_yo lol wow dawg n't sound lik 're play i feel bad hah
542,1957092921,surprise,Quastbabynumbr5,extreml deep
543,1957093069,happiness,StoneFoxapparel,my littl fost kit get big ... chubb winston go 2 b miss get amaz hom
544,1957093096,enthusiasm,AmyIsDayDreamin,on week til exam block
545,1957093148,neutral,KlownDogg,forever_yours13 i 'm hom cat right
546,1957093185,worry,jesshui,hop n't fail engl would sad
547,1957093471,worry,linercare,know would gre for should stop hurt i sleep norm i want/ne solid hour good sleep
548,1957093807,neutral,psychkatie,leno 's last show tonight i lik bet con
549,1957093920,sadness,ebelow,mariuslt i 'm sorr bad driv exper
550,1957093924,neutral,mrs_mcsupergirl,monpio n't
551,1957094323,sadness,VdChiongbian,alread miss cmontecillo
552,1957094812,hate,vyvien,plan may chang nooooooo
553,1957094989,hate,tonydeanxo,sist doucheb
554,1957095452,surprise,textdrivebys,fiercebanan 's rel fee n't complet sal suck
555,1957095604,neutral,Spigrrl,ech random
556,1957096302,worry,purplelaptopgrl,i knew i 've worn sar mask plan socal.. feel begin sor throat
557,1957096324,sadness,ether_radio,gut bathroom stil n't free- earl work n't go hap and i nee loo
558,1957096447,neutral,Samm_xo,ddlovato jul ... long
559,1957097210,worry,shyninjahinata,laurelexmachin awww i wish i could i 'm stuck jab ey knit needl
560,1957097329,surprise,karinb_za,astyn me wond mnet show ...
561,1957097629,neutral,AGTK,wear glass giv headach
562,1957097730,enthusiasm,dappyiznum1,calvinharr stop talkin food hah fil lik sum nw hha how day goin start
563,1957098732,worry,ThatWhisperKiss,fin sew night upload pict slideb beach cant believ difficult twit
